msndate,country_flying_mission,tgt_country,tgt_location,tgt_type,tgt_industry,aircraft_name,latitude,longitude
7/29/1944,usa,manchuria,anshan,miscellaneous target,,b29,41.08333333,122.9333333
7/29/1944,usa,china,chengshien,miscellaneous target,,b29,34.73333333,113.7
2/16/1945,usa,volcano and bonin islands,suribachiyama,installations,,b24,24.75,141.2833333
2/16/1945,usa,philippine islands,caballo,gun positions,,p38,14.33333333,120.5833333
2/16/1945,usa,burma,namtu,gun position,,p47,23.083333,97.4
2/16/1945,usa,philippine islands,licuan,aidrome,,p38,17.58333333,120.8333333
10/18/1943,usa,burma,myitkyina,airdrome,,b25,25.38333333,97.4
2/16/1945,usa,philippine islands,matina,airdrome,,p38,7.083333333,125.5833333
10/18/1943,usa,burma,myitkyina,airdrome,,b25,25.38333333,97.4
1/14/1944,usa,bismark archipelago,lakunai,unidentified target,,b24,-4.233333333,152.2166667
10/18/1943,usa,italy,venafro,,,a36,41.48,14.03
2/16/1945,usa,china,hainan island,unidentifield target,,p51,30.6,114.3333333
2/16/1945,usa,celebes islands,kendari,airdrome,,b24,-4.066666667,122.6666667
10/18/1943,great britain,germany,hannover,city area,cities towns and urban areas,lancaster,52.38,9.73
10/18/1943,great britain,germany,hannover,city area,cities towns and urban areas,lancaster,52.38,9.73
10/18/1943,great britain,germany,hannover,city area,cities towns and urban areas,lancaster,52.38,9.73
10/18/1943,great britain,germany,hannover,city area,cities towns and urban areas,lancaster,52.38,9.73
10/18/1943,great britain,germany,hannover,city area,cities towns and urban areas,lancaster,52.38,9.73
10/18/1943,great britain,germany,berlin,city area,cities towns and urban areas,light,52.53,13.42
10/18/1943,great britain,germany,berlin,city area,cities towns and urban areas,light,52.53,13.42
10/18/1943,great britain,germany,duisberg,industrial targets,manufacturing installations (not specifically identified below from class 11 through 59),light,51.43,6.75
10/18/1943,great britain,germany,duisberg,industrial targets,manufacturing installations (not specifically identified below from class 11 through 59),light,51.43,6.75
10/18/1943,great britain,germany,dusseldorf,city area,cities towns and urban areas,light,51.22,6.78
10/18/1943,great britain,germany,dusseldorf,city area,cities towns and urban areas,light,51.22,6.78
10/18/1943,great britain,germany,emden,city area,cities towns and urban areas,light,53.38,7.22
10/18/1943,great britain,germany,emden,city area,cities towns and urban areas,light,53.38,7.22
10/18/1943,great britain,holland or netherlands,texel island,gun emplacements,gun emplacements,lancaster,52.53,13.42
10/18/1943,great britain,holland or netherlands,texel island,gun emplacements,gun emplacements,lancaster,52.53,13.42
10/18/1943,usa,italy,cassino,troop concentrations,troop concentrations,a20,41.48,13.82
10/18/1943,usa,italy,cassino,troop concentrations,troop concentrations,a20,41.48,13.82
10/18/1943,usa,italy,cassino,troop concentrations,troop concentrations,a20,41.48,13.82
10/18/1943,usa,italy,cassino,road,highways and vehicles,a20,41.48,13.82
10/18/1943,usa,italy,cassino,road,highways and vehicles,a20,41.48,13.82
10/18/1943,usa,yugoslavia,skoplje,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,42.0,21.47
10/18/1943,usa,yugoslavia,skoplje,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,42.0,21.47
10/18/1943,usa,burma,heho,airdrome,,b24,20.71666667,96.83333333
2/16/1945,usa,celebes islands,kendari,airdrome,,b24,-4.066666667,122.6666667
10/18/1943,usa,burma,heho,ad mandalay area,,b24,20.71666667,96.83333333
10/18/1943,usa,burma,heho,ad mandalay area,,b24,20.71666667,96.83333333
2/16/1945,usa,philippine islands,corregidor,gun emplacements,,b24,14.41666667,120.5833333
10/23/1943,usa,bismark archipelago,cape hoskins,airdrome,,b24,-5.416666667,150.5833333
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.28,11.5
2/16/1945,usa,austria,innsbruck,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.27,11.38
2/16/1945,usa,austria,innsbruck,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.27,11.38
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
10/19/1943,usa,burma,katha,river boats,,b25,24.16666667,96.35
10/19/1943,usa,italy,baia a latina,,,a36,41.3,14.25
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
10/19/1943,usa,italy,cosenza,,,a36,39.27,16.25
10/19/1943,usa,italy,isernia,,,a36,41.6,14.23
10/19/1943,usa,burma,kawlin,airfield,,b25,23.78333333,95.68333333
10/19/1943,usa,solomon islands,sattelberg,unidentified target,,a20,-6.116666667,155.2666667
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
10/19/1943,usa,italy,pietravairano,,,a36,41.33,14.17
10/19/1943,usa,burma,mongwa,barracks,,b24,21.41666667,103.4166667
10/19/1943,usa,burma,monywa,troop concentration,,b24,22.11666667,95.13333333
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,bojano,troop concentrations,troop concentrations,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,bojano,troop concentrations,troop concentrations,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,bojano,troop concentrations,troop concentrations,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,bojano,gun emplacements,gun emplacements,a20,41.48,14.48
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,47.28,11.5
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.28,11.5
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,47.28,11.5
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
2/16/1945,usa,austria,landsberg,airdrome,air fields and airdromes,b17,46.82,15.23
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.28,11.5
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,47.28,11.5
2/16/1945,usa,austria,neuberg,air drome,air fields and airdromes,b24,47.65,15.58
2/16/1945,usa,austria,neuberg,air drome,air fields and airdromes,b24,47.65,15.58
2/16/1945,usa,austria,neuberg,air drome,air fields and airdromes,b24,47.65,15.58
2/16/1945,usa,austria,hall,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,47.28,11.5
2/16/1945,usa,austria,linz,marshalling yards,"""rr installations,  tracks,  marshalling yards,  and stations""",b24,48.3,14.3
2/16/1945,usa,germany,munster,r r,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,50.13,8.46
2/16/1945,usa,germany,munster,r r,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,50.13,8.46
2/16/1945,usa,germany,munster,r r,"""rr installations,  tracks,  marshalling yards,  and stations""",b17,50.13,8.46
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,burgsteinfurt,city area,cities towns and urban areas,b24,52.17,7.35
2/16/1945,usa,germany,50 40 n 008 00 e,tanks,tactical targets: (unidentified or not listed below),b26,50.67,8.0
2/16/1945,usa,germany,50 40 n 008 00 e,tanks,tactical targets: (unidentified or not listed below),b26,50.67,8.0
2/16/1945,usa,germany,50 40 n 008 00 e,tanks,tactical targets: (unidentified or not listed below),b26,50.67,8.0
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
8/16/1943,usa,solomon islands,rekata bay,unidentified target,,b24,-7.566666667,158.6833333
8/16/1943,usa,borneo,balik papan,unidentified target,,b24,-1.25,116.8333333
2/19/1943,usa,caroline islands,2 00 n 149 4,unidentified target,,b24,2.0,149.6666667
8/16/1943,usa,china,tengchung,warehouse,,p40,25.01666667,98.48333333
12/13/1943,usa,bismark archipelago,kavieng,township,,b24,-2.583333333,150.8333333
8/16/1943,usa,burma,rangdon,unidentifield target,,b24,16.8,96.15
8/16/1943,usa,burma,rangdon,unidentifield target,,b24,16.8,96.15
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,dortmund,minsterstein coking,chemical plants,b17,51.52,7.45
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
8/13/1944,usa,new guinea,nabire,beach house,,p39,-3.333333333,135.5
8/13/1944,usa,new guinea,mansinam island,unidentified target,,p39,-0.916666667,134.0833333
8/13/1944,usa,celebes islands,almahera,unidentified target,,b24,1.0,128.0
8/13/1944,usa,china,tengchung,unidentified target,,p38,25.01666667,98.48333333
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
8/13/1944,usa,france,la belle,pont st esprit rr brid,bridges,b24,100.65,1000.65
8/13/1944,usa,germany,palzing,gp,gun emplacements,b26,48.45,11.68
8/13/1944,usa,germany,palzing,gp,gun emplacements,b26,48.45,11.68
8/13/1944,usa,germany,palzing,gp,gun emplacements,b26,48.45,11.68
8/13/1944,usa,france,caen,road junction,highways and vehicles,b17,49.18,-0.37
8/13/1944,usa,france,les buissons,unidentified target,unidentified targets,b26,49.87,1.62
8/13/1944,usa,france,les buissons,unidentified target,unidentified targets,b26,49.87,1.62
8/13/1944,usa,france,les buissons,fuel storage,supply dumps and warehouses,b26,49.87,1.62
8/13/1944,usa,france,les buissons,fuel storage,supply dumps and warehouses,b26,49.87,1.62
8/13/1944,usa,france,les buissons,fuel storage,supply dumps and warehouses,b26,49.87,1.62
8/13/1944,great britain,germany,hannover,city area,cities towns and urban areas,light,52.38,9.73
8/13/1944,great britain,germany,hannover,city area,cities towns and urban areas,light,52.38,9.73
8/13/1944,usa,france,45 00 n 003 20 e,bridges,bridges,a20,45.0,3.33
8/13/1944,usa,france,45 00 n 003 20 e,bridges,bridges,a20,45.0,3.33
8/13/1944,usa,france,48 15 n 008 00 e,highway,highways and vehicles,b17,48.25,8.0
8/13/1944,usa,france,le combe,crossroads,highways and vehicles,b17,45.57,5.8
8/13/1944,usa,france,louviers,road junction,highways and vehicles,b17,49.17,-1.17
8/13/1944,usa,france,le neubourg,road,highways and vehicles,b17,49.13,0.9
8/13/1944,usa,france,48 15 n 008 00 e,highway,highways and vehicles,b17,48.25,8.0
8/13/1944,usa,france,le combe,crossroads,highways and vehicles,b17,45.57,5.8
8/13/1944,usa,france,48 15 n 008 00 e,highway,highways and vehicles,b17,48.25,8.0
8/13/1944,usa,france,saint nicolas,city area,cities towns and urban areas,b17,49.53,1.22
8/13/1944,usa,france,saint nicolas,city area,cities towns and urban areas,b17,49.53,1.22
8/13/1944,usa,france,saint nicolas,city area,cities towns and urban areas,b17,49.53,1.22
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,unidentified target,unidentified targets,b17,48.25,8.0
8/13/1944,usa,france,48 15 n 008 00 e,highway,highways and vehicles,b17,48.25,8.0
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,montfort,,highways and vehicles,b17,43.47,6.12
8/13/1944,,france,planches,,bridges,b17,46.65,6.02
8/13/1944,,france,eure river,,bridges,b17,49.31,1.16
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,elbeuf,,highways and vehicles,b17,49.37,1.02
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,chatel,,highways and vehicles,b17,46.27,6.87
8/13/1944,,france,elbeuf,,highways and vehicles,b17,49.37,1.02
8/13/1944,,france,miesery,,highways and vehicles,b17,47.28,5.97
8/13/1944,,france,venables,,tunnels,b17,48.5,1.53
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,le manoir,,bridges,b17,49.3,1.2
8/13/1944,,france,eure river,,bridges,b17,49.31,1.16
8/13/1944,,france,avignon,,bridges,b24,43.95,4.82
8/13/1944,,france,orange,,bridges,b24,44.13,4.8
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,elbeuf,,highways and vehicles,b17,49.37,1.02
8/13/1944,,france,rouen,,highways and vehicles,b17,49.43,1.08
8/13/1944,,france,parville,,highways and vehicles,b17,48.5,1.53
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,toulon,,gun emplacements,b24,43.12,5.93
8/13/1944,,france,criquetot,,highways and vehicles,b17,49.17,1.03
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,sete,,gun emplacements,b24,43.42,3.7
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
8/13/1944,,france,baye de la seine,,highways and vehicles,b24,48.5,3.5
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,usa,italy,frosinone,marshalling yard,"""rr installations,  tracks,  marshalling yards,  and stations""",b25,41.63,13.37
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,perosa,,bridges,b24,44.97,7.2
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
10/19/1943,,italy,terracina,,highways and vehicles,b25,41.27,13.25
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
10/19/1943,usa,burma,kawlin,airfield,,b25,23.78333333,95.68333333
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
10/20/1943,usa,italy,cosenza,,,a36,39.27,16.25
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
10/20/1943,usa,italy,san gata,,,a36,38.08,16.53
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
10/20/1943,usa,burma,meza,unidentified target,,b25,24.15,96.03333333
10/20/1943,usa,burma,meza,bridge,,b25,24.15,96.03333333
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,gelsenkirchen,,chemical plants,b17,51.5,7.08
2/16/1945,,germany,langen dreer,city area,cities towns and urban areas,b17,52.1,7.3
2/16/1945,,germany,langen dreer,city area,cities towns and urban areas,b17,52.1,7.3
10/20/1943,usa,italy,s cesario,,,a36,40.28,18.15
10/20/1943,usa,italy,arce,,,a36,41.6,13.6
10/20/1943,usa,burma,meza,bridge,,b25,24.15,96.03333333
10/20/1943,usa,burma,meza,unidentified target,,b25,24.15,96.03333333
10/20/1943,usa,burma,pahok,unidentified target,,p40,23.8,96.9
10/20/1943,usa,burma,kanbalu,engine sheds,,b24,23.2,95.51666667
10/20/1943,usa,burma,kanbalu,railroad,,b24,23.2,95.51666667
10/20/1943,great britain,,furbara a/d,,,wellington,41.0,12.0
10/20/1943,great britain,germany,leipzig,city area,cities towns and urban areas,lancaster,51.33,12.38
10/20/1943,great britain,germany,leipzig,city area,cities towns and urban areas,lancaster,51.33,12.38
10/20/1943,great britain,germany,leipzig,city area,cities towns and urban areas,lancaster,51.33,12.38
10/20/1943,great britain,germany,dessau,city area,cities towns and urban areas,lancaster,51.83,12.23
10/20/1943,great britain,germany,dessau,city area,cities towns and urban areas,lancaster,51.83,12.23
10/20/1943,great britain,germany,magdeburg,city area,cities towns and urban areas,lancaster,52.13,11.63
10/20/1943,great britain,germany,magdeburg,city area,cities towns and urban areas,lancaster,52.13,11.63
10/20/1943,great britain,germany,brauweiler,power plant,"""public utilities - electric light and power companies,  gas companies, telephone companies,  water companies.  """,light,50.95,6.78
10/20/1943,great britain,germany,brauweiler,power plant,"""public utilities - electric light and power companies,  gas companies, telephone companies,  water companies.  """,light,50.95,6.78
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,great britain,germany,knapsack nr cologne,thermal power station,"""public utilities - electric light and power companies,  gas companies, telephone companies,  water companies.  """,light,50.87,6.85
10/20/1943,great britain,germany,knapsack nr cologne,thermal power station,"""public utilities - electric light and power companies,  gas companies, telephone companies,  water companies.  """,light,50.87,6.85
10/20/1943,great britain,germany,cologne,city area,cities towns and urban areas,light,50.93,6.95
10/20/1943,great britain,germany,cologne,city area,cities towns and urban areas,light,50.93,6.95
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,great britain,germany,berlin,city area,cities towns and urban areas,light,52.53,13.42
10/20/1943,,germany,duren,industrial area,manufacturing installations (not specifically identified below from class 11 through 59),b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,industrial area,manufacturing installations (not specifically identified below from class 11 through 59),b17,50.8,6.48
10/20/1943,,germany,duren,industrial area,manufacturing installations (not specifically identified below from class 11 through 59),b17,50.8,6.48
10/20/1943,great britain,germany,emden,city area,cities towns and urban areas,light,53.38,7.22
10/20/1943,,holland or netherlands,gilze,city area,cities towns and urban areas,b17,51.53,4.83
10/20/1943,,holland or netherlands,gilze,city area,cities towns and urban areas,b17,51.53,4.83
10/20/1943,,holland or netherlands,gilze,city area,cities towns and urban areas,b17,51.53,4.83
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
10/20/1943,,germany,duren,city area,cities towns and urban areas,b17,50.8,6.48
